stakeholder,height_m,area_m2,euluc,function
resident,11.234366333333341,354.18331384194056,居住用地,
resident,14.376632999999977,290.8752562242827,居住用地,Residence
resident,13.527299666666664,274.2060999315231,居住用地,
resident,13.89636633333333,661.7631949190885,居住用地,Residence
resident,18.36756633333333,435.10584291614344,居住用地,
resident,15.53243299999999,677.0173519083233,居住用地,Residence
resident,16.660499666666663,192.17521813910543,居住用地,Residence
resident,18.513633,425.8382867602808,居住用地,Residence
resident,18.513633,425.8382867602808,居住用地,Residence
resident,16.09216633333334,401.99755899243235,居住用地,
resident,15.655299666666696,309.85267562180866,居住用地,Residence
resident,16.933433000000026,606.8725754962147,居住用地,Residence
unknown,17.524832999999994,552.8543206519394,,
unknown,18.58729966666666,314.12241706626264,,
resident,15.803499666666664,521.6379308312315,居住用地,Residence
resident,15.136766333333336,426.7924305797717,居住用地,
resident,12.08609966666666,93.90395647420395,居住用地,
resident,18.012433000000005,353.22086926290586,居住用地,Residence
resident,18.012433000000005,353.22086926290586,居住用地,Residence
resident,18.374233,548.722502929901,居住用地,Residence
resident,20.19729966666667,363.261803565117,居住用地,
resident,15.806099666666697,363.59171990870817,居住用地,Residence
resident,17.705299666666676,593.3412643319482,居住用地,Residence
resident,11.663166333333349,383.60173964814396,居住用地,
resident,12.707833,199.6011006681614,居住用地,
resident,14.917032999999986,283.65978683004903,居住用地,Residence
resident,9.874832999999985,450.6615349849449,居住用地,Residence
resident,16.91409966666666,296.02276786762246,居住用地,Residence
resident,23.928833000000008,23.550417425563523,居住用地,Residence
resident,20.714032999999997,24.569045154679266,居住用地,Residence
resident,11.353966333333352,152.61181747617943,居住用地,Residence
resident,24.083033,24.18761153869262,居住用地,Residence
resident,20.99336633333333,580.9088337228233,居住用地,Residence
resident,16.20889966666665,573.9075677803149,居住用地,Residence
resident,16.06276633333333,616.5890150019239,居住用地,Residence
resident,15.93909966666668,625.8640349110904,居住用地,
resident,9.500566333333333,178.5676065197226,居住用地,
resident,19.80056633333333,867.9142160805236,居住用地,
resident,21.68463299999999,352.7871053303486,居住用地,
resident,31.483632999999976,428.15071349783335,居住用地,
resident,18.530232999999992,552.2625964985696,居住用地,Residence
resident,25.383032999999966,215.03851867904055,居住用地,Residence
resident,17.784633000000003,576.0080896609388,居住用地,Residence
resident,15.904499666666672,363.84743882231186,居住用地,Public service
resident,15.855366333333336,56.854788276884676,居住用地,
resident,17.640432999999994,252.81679018886842,居住用地,
resident,9.416166333333333,161.34744756621666,居住用地,
resident,10.123499666666671,119.31176945640993,居住用地,
resident,15.927032999999977,365.7982667481497,居住用地,Residence
resident,10.185099666666666,41.09958251043654,居住用地,
resident,23.337766333333374,1098.0687278269222,居住用地,Residence
resident,42.57823300000006,595.5132004750197,居住用地,
resident,17.732566333333338,474.5150109357062,居住用地,Residence
resident,19.37676633333333,595.830909943251,居住用地,Residence
resident,20.14649966666667,684.5259689246649,居住用地,Residence
resident,18.297299666666664,701.6251593476655,居住用地,
resident,21.179099666666676,401.73445825346465,居住用地,Residence
resident,18.637499666666702,281.1644953742065,居住用地,Residence
resident,19.74943300000001,57.73088395320773,居住用地,Residence
resident,23.161833000000005,380.7257301470419,居住用地,Residence
resident,32.66649966666665,280.2167728261042,居住用地,Residence
resident,44.489833,58.73274285994546,居住用地,Residence
resident,18.146099666666668,476.076056272548,居住用地,Residence
resident,33.10823300000005,258.6358813947748,居住用地,Residence
unknown,9.08389966666667,99.12737828716891,,
resident,14.880899666666688,484.90408578031384,居住用地,Residence
resident,32.02463300000005,204.7117303107504,居住用地,
resident,17.060499666666658,738.3484041454692,居住用地,
resident,11.862632999999992,167.79639744568033,居住用地,
resident,10.637699666666677,40.42011644442978,居住用地,Residence
resident,12.29309966666666,212.76529846565762,居住用地,Residence
resident,11.883499666666667,93.10156317782476,居住用地,
state,8.326899666666682,216.63527545391364,公园与绿地用地,
state,8.298499666666656,180.26802899403012,公园与绿地用地,
resident,9.174233000000005,107.85803312272583,居住用地,
resident,14.860966333333334,182.52211034293308,居住用地,Residence
resident,16.903966333333344,182.37178630128076,居住用地,
resident,17.283699666666667,183.80247102558323,居住用地,
resident,15.654632999999997,181.25448384465184,居住用地,
resident,12.208033000000002,11.985601035486138,居住用地,
resident,15.700566333333333,181.94025334468014,居住用地,Residence
unknown,11.790166333333332,351.54984923580616,,
resident,6.116233000000005,60.970071743353884,居住用地,
resident,35.852299666666674,770.9052275506375,居住用地,Residence
resident,8.143766333333343,416.7952821783383,居住用地,
resident,17.320299666666667,261.11026179430706,居住用地,Residence
resident,17.560099666666684,259.6098182892195,居住用地,
resident,6.169566333333337,49.43235657002424,居住用地,
resident,6.319766333333344,49.7711755792455,居住用地,
resident,17.23976633333334,213.45725206134054,居住用地,
resident,18.045033000000025,108.13907236925087,居住用地,Residence
resident,16.525232999999997,304.4124782814943,居住用地,Residence
resident,15.358966333333347,108.47616427010624,居住用地,
resident,15.937899666666649,146.97757657854558,居住用地,Residence
resident,8.774366333333345,150.42830054590766,居住用地,
resident,8.572899666666679,126.76072684940584,居住用地,
resident,13.228366333333332,251.0567056578022,居住用地,Residence
resident,9.105099666666678,200.98934028463395,居住用地,Residence
resident,11.571966333333332,184.17238264550875,居住用地,
resident,16.832566333333332,261.70841188893854,居住用地,Residence
resident,16.388366333333327,545.5856901730504,居住用地,
resident,15.784433000000025,489.07834506939435,居住用地,Residence
